id,pays,prix,carburant,km,statut_vendeur_particulier,departement_2,marque_2,annee,mois,poid,id
10381383,FR,5000,Diesel,124000,1,59,opel,2017,5,1786,2017.Diesel
3039638,FR,9500,diesel,100500,0,33,bmw,2016,4,1102,2016.diesel
3156199,FR,6200,essence,80000,0,91,autres,2016,5,225,2016.essence
3175139,FR,5900,essence,80000,0,91,autres,2016,5,225,2016.essence
3226336,FR,12490,diesel,120000,0,69,autres,2016,5,1102,2016.diesel
3093734,FR,8500,diesel,87000,0,69,autres,2016,5,1102,2016.diesel
3073043,FR,7900,essence,24000,0,95,volkswagen,2016,4,225,2016.essence
12939534,FR,33000,Diesel,126000,1,77,tvr,2017,9,1786,2017.Diesel
13020119,FR,4490,Diesel,53000,0,69,autres,2017,9,1786,2017.Diesel
11991878,FR,41130,Diesel,33189,0,21,audi,2017,7,1786,2017.Diesel
12023220,FR,5990,Essence,52000,0,82,citroen,2017,7,683,2017.Essence
14465578,FR,18490,Essence,9000,0,62,citroen,2017,10,683,2017.Essence
14658641,FR,4990,Diesel,179000,0,21,citroen,2017,10,1786,2017.Diesel
14524695,FR,7800,Diesel,84339,0,76,citroen,2017,10,1786,2017.Diesel
14491741,FR,29900,Diesel,47200,0,73,audi,2017,10,1786,2017.Diesel
14508282,FR,20590,Diesel,197200,0,49,bmw,2017,10,1786,2017.Diesel
14581042,FR,1500,Essence,91400,1,16,peugeot,2017,10,683,2017.Essence
14669387,FR,3490,Essence,138000,0,29,peugeot,2017,10,683,2017.Essence
17661251,FR,9500,Diesel,98706,0,10,citroen,2018,1,424,2018.Diesel
17629119,FR,15900,Diesel,45428,0,47,citroen,2018,1,424,2018.Diesel
17648680,FR,21500,Essence,105000,1,38,hummer,2018,1,155,2018.Essence
17431659,FR,29180,Essence,158,0,10,audi,2018,1,155,2018.Essence
17549704,FR,66130,Diesel,42200,0,33,audi,2018,1,424,2018.Diesel
17463966,FR,9990,Essence,8001,0,62,volkswagen,2018,1,155,2018.Essence
17667202,FR,9400,Diesel,195000,1,62,bmw,2018,1,424,2018.Diesel
17574678,FR,4000,Diesel,146000,0,17,peugeot,2018,1,424,2018.Diesel
17625377,FR,4000,Diesel,118000,1,74,peugeot,2018,1,424,2018.Diesel
17459548,FR,13990,Essence,78000,0,85,peugeot,2018,1,155,2018.Essence
17467820,FR,7190,Diesel,149000,0,31,peugeot,2018,1,424,2018.Diesel
17516120,FR,9390,Diesel,37000,0,34,peugeot,2018,1,424,2018.Diesel
17583954,FR,6000,Diesel,44152,0,35,peugeot,2018,1,424,2018.Diesel
9061276,FR,25990,Diesel, ,0,59,citroen,2017,2,1786,2017.Diesel
9055985,FR,28900,Diesel,124000,0,13,audi,2017,2,1786,2017.Diesel
9118478,FR,37990,Diesel,100,0,59,audi,2017,2,1786,2017.Diesel
9133970,FR,14990,Diesel,149000,0,13,bmw,2017,3,1786,2017.Diesel
9088525,FR,5690,Essence,68500,0,22,peugeot,2017,2,683,2017.Essence
9090645,FR,3300,Essence,106000,1,95,peugeot,2017,2,683,2017.Essence
9112129,FR,7990,Essence,39985,0,35,peugeot,2017,2,683,2017.Essence
9062573,FR,10890,Diesel,51012,0,32,peugeot,2017,2,1786,2017.Diesel
17780124,FR,3000,Diesel,193000,1,67,citroen,2018,1,424,2018.Diesel
17864511,FR,20990,Essence,12646,0,35,citroen,2018,1,155,2018.Essence
17904484,FR,12780,Diesel,74553,0,59,citroen,2018,1,424,2018.Diesel
17856562,FR,2990,Essence,34191,0,49,ford,2018,1,155,2018.Essence
17741841,FR,8900,Diesel,195000,1,67,audi,2018,1,424,2018.Diesel
17735234,FR,18690,Diesel,145400,0,25,audi,2018,1,424,2018.Diesel
17783677,FR,40470,Diesel,24880,0,77,bmw,2018,1,424,2018.Diesel
17741223,FR,5950,Essence,82800,0,50,peugeot,2018,1,155,2018.Essence
17768524,FR,9990,Essence,11000,0,6,peugeot,2018,1,155,2018.Essence
17903744,FR,10890,Essence,11850,0,69,peugeot,2018,1,155,2018.Essence
17783070,FR,3490,Diesel,157000,0,14,peugeot,2018,1,424,2018.Diesel
17919008,FR,3000,Essence,137000,1,59,peugeot,2018,1,155,2018.Essence
17727087,FR,18990,Diesel,23150,0,23,peugeot,2018,1,424,2018.Diesel
16966623,FR,12270,Diesel,45000,1,85,citroen,2017,12,1786,2017.Diesel
17085345,FR,5990,Diesel,125,0,62,citroen,2018,1,424,2018.Diesel
17026450,FR,19990,Essence,9400,0,29,citroen,2018,1,155,2018.Essence
16985237,FR,13820,Essence,5,0,34,peugeot,2018,1,155,2018.Essence
17141621,FR,9900,Essence,18408,0,59,peugeot,2018,1,155,2018.Essence
17175341,FR,10430,Diesel,48312,0,31,peugeot,2018,1,424,2018.Diesel
7278810,FR,7500,Diesel,31000,1,95,peugeot,2016,10,1102,2016.Diesel
7170341,FR,6000,Essence,107000,1,59,peugeot,2016,9,225,2016.Essence
7271502,FR,11500,Diesel,99650,1,26,peugeot,2016,10,1102,2016.Diesel
7212459,FR,6000,Essence,34500,1,95,renault,2016,9,225,2016.Essence
7235387,FR,6200,Diesel,143000,1,31,renault,2016,10,1102,2016.Diesel
7269695,FR,7200,Diesel,136000,1,26,volkswagen,2016,10,1102,2016.Diesel
7279301,FR,16000,Essence,7800,1,51,volkswagen,2016,10,225,2016.Essence
7282511,FR,6500,Essence,90000,1,71,alfa romeo,2016,10,225,2016.Essence
7349263,FR,4800,Diesel,101700,0,90,nissan,2016,10,1102,2016.Diesel
7173461,FR,6000,Essence,80800,1,89,chevrolet,2016,9,225,2016.Essence
7320735,FR,8700,Diesel,42283,0,26,renault,2016,10,1102,2016.Diesel
7177463,FR,10500,Diesel,62000,1,75,renault,2016,9,1102,2016.Diesel
11407120,FR,10990,Essence,95000,0,59,audi,2017,7,683,2017.Essence
11385674,FR,13490,Diesel,120000,0,21,audi,2017,7,1786,2017.Diesel
11459481,FR,47490,Diesel,23750,0,94,audi,2017,7,1786,2017.Diesel
11396807,FR,27990,Diesel,69100,1,62,audi,2017,7,1786,2017.Diesel
11547462,FR,8390,Essence,40404,0,34,citroen,2017,7,683,2017.Essence
11390177,FR,12790,Essence,10,0,14,citroen,2017,7,683,2017.Essence
9212825,FR,7490,Diesel,169041,0,28,citroen,2017,3,1786,2017.Diesel
9357180,FR,27000,Diesel,56700,1,92,audi,2017,3,1786,2017.Diesel
9359495,FR,44990,Essence,46000,0,44,audi,2017,3,683,2017.Essence
9232199,FR,14990,Diesel,99000,0,63,bmw,2017,3,1786,2017.Diesel
9216165,FR,4490,Diesel,160000,0,34,peugeot,2017,3,1786,2017.Diesel
9231217,FR,6990,Essence,79000,0,62,peugeot,2017,3,683,2017.Essence
9233777,FR,5300,Diesel,138000,0,69,peugeot,2017,3,1786,2017.Diesel
9332433,FR,4490,Diesel,125,0,83,peugeot,2017,3,1786,2017.Diesel
9222167,FR,8600,Diesel,96500,0,43,peugeot,2017,3,1786,2017.Diesel
3233430,FR,9500,diesel,33000,0,91,autres,2016,5,1102,2016.diesel
3075731,FR,12000,essence,16204,0,6,peugeot,2016,4,225,2016.essence
3260976,FR,5700,diesel,110000,0,82,autres,2016,5,1102,2016.diesel
3271189,FR,10400,diesel,92250,0,33,mini,2016,6,1102,2016.diesel
3060836,FR,18900,diesel,26300,0,54,renault,2016,4,1102,2016.diesel
12925606,FR,4500,Essence,120000,1,75,mini,2017,9,683,2017.Essence
14528503,FR,11890,Diesel,74099,0,49,citroen,2017,10,1786,2017.Diesel
14469735,FR,10900,Diesel,131500,1,35,citroen,2017,10,1786,2017.Diesel
14480581,FR,14990,Diesel,197800,0,67,audi,2017,10,1786,2017.Diesel
14638618,FR,29990,Diesel,36997,0,69,audi,2017,10,1786,2017.Diesel
14674727,FR,23900,Diesel,94500,0,44,audi,2017,10,1786,2017.Diesel
14517175,FR,2500,Essence,110565,1,76,mg,2017,10,683,2017.Essence
14640518,FR,25500,Diesel,43396,0,13,bmw,2017,10,1786,2017.Diesel
14476367,FR,4500,Diesel,146000,1,31,peugeot,2017,10,1786,2017.Diesel
14479415,FR,2400,Diesel,188000,1,59,peugeot,2017,10,1786,2017.Diesel
17655431,FR,21000,Essence,13300,1,57,citroen,2018,1,155,2018.Essence
17531821,FR,5000,Diesel,133000,0,78,peugeot,2018,1,424,2018.Diesel
17518186,FR,2500,Diesel,239000,1,70,peugeot,2018,1,424,2018.Diesel
17926775,FR,18000,Diesel,71000,1,39,mazda,2018,1,424,2018.Diesel
17939978,FR,2900,Diesel,145000,1,59,citroen,2018,1,424,2018.Diesel
9099715,FR,16990,Diesel,53305,0,83,citroen,2017,2,1786,2017.Diesel
9109816,FR,11990,Diesel,95624,0,26,citroen,2017,2,1786,2017.Diesel
9144138,FR,12490,Essence,20200,0,45,citroen,2017,3,683,2017.Essence
9089244,FR,11000,Essence,20000,1,92,toyota,2017,2,683,2017.Essence
9205133,FR,18790,Diesel,47795,0,6,bmw,2017,3,1786,2017.Diesel
9056037,FR,58900,Diesel,30760,0,13,bmw,2017,2,1786,2017.Diesel
9043500,FR,3900,Essence,55000,0,83,peugeot,2017,2,683,2017.Essence
9070862,FR,5290,Diesel,66110,0,57,peugeot,2017,2,1786,2017.Diesel
9040143,FR,7890,Essence,93815,0,78,peugeot,2017,2,683,2017.Essence
9076275,FR,9990,Diesel,35311,0,74,peugeot,2017,2,1786,2017.Diesel
17825685,FR,12980,Essence,19500,0,47,citroen,2018,1,155,2018.Essence
17844569,FR,9990,Essence,41000,0,59,citroen,2018,1,155,2018.Essence
17908745,FR,4500,Diesel,174000,1,59,citroen,2018,1,424,2018.Diesel
17761007,FR,30300,Diesel,11400,0,13,bmw,2018,1,424,2018.Diesel
17752528,FR,36980,Diesel,101119,0,50,bmw,2018,1,424,2018.Diesel
17784866,FR,6990,Essence,65000,0,31,peugeot,2018,1,155,2018.Essence
17803554,FR,6990,Essence,60180,0,85,peugeot,2018,1,155,2018.Essence
17738317,FR,12500,Essence,3900,1,77,peugeot,2018,1,155,2018.Essence
17877516,FR,9990,Essence,74737,0,92,peugeot,2018,1,155,2018.Essence
17900242,FR,12990,Diesel,20896,0,30,peugeot,2018,1,424,2018.Diesel
17902781,FR,13990,Essence,5577,0,75,peugeot,2018,1,155,2018.Essence
17758134,FR,23490,Diesel,15000,0,93,peugeot,2018,1,424,2018.Diesel
17806841,FR,16490,Diesel,30740,0,12,peugeot,2018,1,424,2018.Diesel
17857191,FR,18970,Diesel,10,0,13,peugeot,2018,1,424,2018.Diesel
17138155,FR,16290,Diesel,62500,0,95,audi,2018,1,424,2018.Diesel
16975275,FR,5490,Diesel,195000,0,68,audi,2017,12,1786,2017.Diesel
17107453,FR,13000,Diesel,72500,1,83,audi,2018,1,424,2018.Diesel
16967637,FR,11990,Essence,356,0,26,citroen,2017,12,683,2017.Essence
17114076,FR,5990,Diesel,85300,0,45,citroen,2018,1,424,2018.Diesel
16972535,FR,10300,Diesel,54000,1,78,citroen,2017,12,1786,2017.Diesel
17038631,FR,17490,Essence,5207,0,85,citroen,2018,1,155,2018.Essence
17148008,FR,3000,Diesel,188000,1,43,peugeot,2018,1,424,2018.Diesel
17020675,FR,13500,Diesel,24500,1,75,peugeot,2018,1,424,2018.Diesel
16946060,FR,7290,Diesel,104368,0,54,peugeot,2017,12,1786,2017.Diesel
7331684,FR,25400,Diesel,4061,0,44,volvo,2016,10,1102,2016.Diesel
7195539,FR,15450,Diesel,86500,1,63,peugeot,2016,9,1102,2016.Diesel
7183166,FR,3000,Essence,130000,1,81,suzuki,2016,9,225,2016.Essence
7260967,FR,3500,Diesel,147000,1,67,renault,2016,10,1102,2016.Diesel
7321278,FR,3790,Diesel,142000,0,95,renault,2016,10,1102,2016.Diesel
7148432,FR,15500,Diesel,31000,0,74,nissan,2016,9,1102,2016.Diesel
7336416,FR,18200,Diesel,11463,0,31,nissan,2016,10,1102,2016.Diesel
7155831,FR,7500,Diesel,82500,0,69,skoda,2016,9,1102,2016.Diesel
7328815,FR,5890,GPL,63212,0,77,dacia,2016,10,2,2016.GPL
7156687,FR,9000,Diesel,170000,0,1,ford,2016,9,1102,2016.Diesel
7322926,FR,6990,Essence,44990,0,77,toyota,2016,10,225,2016.Essence
7335919,FR,11900,Diesel,33000,0,49,renault,2016,10,1102,2016.Diesel
11454241,FR,17490,Diesel,10112,0,77,citroen,2017,7,1786,2017.Diesel
9220298,FR,12200,Diesel,102000,1,1,citroen,2017,3,1786,2017.Diesel
9369773,FR,13500,Essence,137500,1,59,audi,2017,3,683,2017.Essence
9288423,FR,2990,Diesel,144000,0,89,peugeot,2017,3,1786,2017.Diesel
9227635,FR,12790,Diesel,20796,0,32,peugeot,2017,3,1786,2017.Diesel
9325581,FR,7990,Essence,47200,0,67,peugeot,2017,3,683,2017.Essence
12749312,FR,18190,Essence,11375,0,95,audi,2017,8,683,2017.Essence
12735127,FR,7900,Diesel,103000,1,76,citroen,2017,8,1786,2017.Diesel
12742384,FR,6000,Diesel,114000,1,14,citroen,2017,8,1786,2017.Diesel
12743849,FR,6500,Diesel,72500,1,70,citroen,2017,8,1786,2017.Diesel
12753774,FR,11500,Diesel,16000,1,33,citroen,2017,8,1786,2017.Diesel
12762674,FR,3600,Diesel,115000,1,66,citroen,2017,8,1786,2017.Diesel
12774628,FR,5500,Diesel,124000,1,18,citroen,2017,8,1786,2017.Diesel
12790096,FR,6800,Diesel,62000,1,50,citroen,2017,8,1786,2017.Diesel
12818645,FR,6699,Diesel,96200,1,49,citroen,2017,8,1786,2017.Diesel
12836768,FR,7400,Essence,62200,1,69,citroen,2017,9,683,2017.Essence
12851440,FR,3800,Diesel,172000,1,51,citroen,2017,9,1786,2017.Diesel
12869672,FR,5900,Diesel,150000,1,83,citroen,2017,9,1786,2017.Diesel
12869826,FR,7900,Diesel,74000,1,40,citroen,2017,9,1786,2017.Diesel
12706579,FR,22900,Diesel,6400,1,78,citroen,2017,8,1786,2017.Diesel
12715876,FR,9500,Diesel,99000,1,68,citroen,2017,8,1786,2017.Diesel
12715885,FR,11000,Essence,23000,1,24,citroen,2017,8,683,2017.Essence
12742572,FR,15600,Essence,4350,1,13,citroen,2017,8,683,2017.Essence
12751992,FR,22990,Diesel,18500,1,44,citroen,2017,8,1786,2017.Diesel
12753827,FR,21000,Diesel,30000,1,24,citroen,2017,8,1786,2017.Diesel
12777810,FR,12200,Diesel,86000,1,45,citroen,2017,8,1786,2017.Diesel
12795966,FR,4000,Diesel,112000,1,59,citroen,2017,8,1786,2017.Diesel
12799778,FR,6400,Diesel,151000,1,8,citroen,2017,8,1786,2017.Diesel
12809048,FR,4500,Diesel,163,1,27,citroen,2017,8,1786,2017.Diesel
12810722,FR,10900,Diesel,61000,1,44,citroen,2017,8,1786,2017.Diesel
12826283,FR,3200,Diesel,198000,1,17,citroen,2017,8,1786,2017.Diesel
12828513,FR,2840,Diesel,192350,1,29,citroen,2017,8,1786,2017.Diesel
12852773,FR,6700,Diesel,184000,1,80,citroen,2017,9,1786,2017.Diesel
12828396,FR,9990,Diesel,124000,1,69,citroen,2017,8,1786,2017.Diesel
12896017,FR,6900,Diesel,142000,1,51,citroen,2017,9,1786,2017.Diesel
12813794,FR,3500,Diesel,124000,1,77,citroen,2017,8,1786,2017.Diesel
12829266,FR,3900,Diesel,198700,1,91,citroen,2017,8,1786,2017.Diesel
12694020,FR,2000,Essence,119000,1,78,ford,2017,8,683,2017.Essence
12851046,FR,4200,Essence,75000,1,37,ford,2017,9,683,2017.Essence
12691893,FR,22100,Diesel,65500,1,59,audi,2017,8,1786,2017.Diesel
12799820,FR,23000,Diesel,101000,1,60,audi,2017,8,1786,2017.Diesel
12816741,FR,21900,Diesel,53900,1,94,audi,2017,8,1786,2017.Diesel
12824515,FR,31500,Diesel,8700,1,22,audi,2017,8,1786,2017.Diesel
12846991,FR,22000,Diesel,107800,1,83,audi,2017,9,1786,2017.Diesel
12703466,FR,24800,Diesel,44000,1,54,audi,2017,8,1786,2017.Diesel
12739492,FR,21500,Diesel,174000,1,57,audi,2017,8,1786,2017.Diesel
12809172,FR,26990,Diesel,114000,1,91,audi,2017,8,1786,2017.Diesel
12891916,FR,47000,Diesel,60000,1,13,audi,2017,9,1786,2017.Diesel
12743545,FR,18500,Diesel,150000,1,51,audi,2017,8,1786,2017.Diesel
12757518,FR,29000,Diesel,138356,1,29,audi,2017,8,1786,2017.Diesel
12895416,FR,25500,Essence,135000,1,54,audi,2017,9,683,2017.Essence
12703902,FR,15000,Essence,79500,1,13,audi,2017,8,683,2017.Essence
12751179,FR,7400,Essence,115000,1,1,audi,2017,8,683,2017.Essence
12821202,FR,32000,Essence,44500,1,38,audi,2017,8,683,2017.Essence
12826796,FR,36590,Essence,16600,1,33,audi,2017,8,683,2017.Essence
12732128,FR,17000,Diesel,80000,1,31,bmw,2017,8,1786,2017.Diesel
12753191,FR,18900,Diesel,62000,1,78,bmw,2017,8,1786,2017.Diesel
12824050,FR,20900,Diesel,38000,1,13,bmw,2017,8,1786,2017.Diesel
12825297,FR,10500,Diesel,157000,1,31,bmw,2017,8,1786,2017.Diesel
12849531,FR,19800,Diesel,65000,1,64,bmw,2017,9,1786,2017.Diesel
12734740,FR,10900,Diesel,147000,1,1,bmw,2017,8,1786,2017.Diesel
12776154,FR,10000,Diesel,140000,1,31,bmw,2017,8,1786,2017.Diesel
12709562,FR,10300,Diesel,178600,1,94,bmw,2017,8,1786,2017.Diesel
12849519,FR,45900,Diesel,60000,1,21,bmw,2017,9,1786,2017.Diesel
12710351,FR,3200,Essence,76000,1,31,peugeot,2017,8,683,2017.Essence
12711477,FR,2000,Essence,108000,1,83,peugeot,2017,8,683,2017.Essence
12767561,FR,3500,Essence,87229,1,33,peugeot,2017,8,683,2017.Essence
12869627,FR,4500,Essence,38400,1,8,peugeot,2017,9,683,2017.Essence
12889410,FR,5800,Essence,33400,1,65,peugeot,2017,9,683,2017.Essence
12823569,FR,10200,Essence,17000,1,24,peugeot,2017,8,683,2017.Essence
12838820,FR,4400,Diesel,190000,1,79,alfa romeo,2017,9,1786,2017.Diesel
12881217,FR,3800,Diesel,170000,1,26,alfa romeo,2017,9,1786,2017.Diesel
12886179,FR,6700,Diesel,135000,1,35,alfa romeo,2017,9,1786,2017.Diesel
12746448,FR,3400,Diesel,175150,1,59,mercedes,2017,8,1786,2017.Diesel
12738265,FR,1000,Essence,190000,1,13,peugeot,2017,8,683,2017.Essence
12688134,FR,4700,Diesel,113000,1,76,peugeot,2017,8,1786,2017.Diesel
12709491,FR,2600,Diesel,187000,1,31,peugeot,2017,8,1786,2017.Diesel
12717721,FR,5800,Diesel,55475,1,28,peugeot,2017,8,1786,2017.Diesel
12734757,FR,2000,Essence,134000,1,35,peugeot,2017,8,683,2017.Essence
12739332,FR,2190,Diesel,191000,1,93,peugeot,2017,8,1786,2017.Diesel
12767372,FR,2500,Diesel,219000,1,25,peugeot,2017,8,1786,2017.Diesel
12786257,FR,2700,Essence,157500,1,72,peugeot,2017,8,683,2017.Essence
12796153,FR,2500,Diesel,151000,1,58,peugeot,2017,8,1786,2017.Diesel
12807684,FR,2600,Essence,170000,1,54,peugeot,2017,8,683,2017.Essence
12813813,FR,4000,Diesel,150000,1,33,peugeot,2017,8,1786,2017.Diesel
12814500,FR,2950,Diesel,102000,1,93,peugeot,2017,8,1786,2017.Diesel
12858499,FR,2700,Diesel,165000,1,85,peugeot,2017,9,1786,2017.Diesel
12862504,FR,8500,Essence,24000,1,80,peugeot,2017,9,683,2017.Essence
12869709,FR,4000,Diesel,167400,1,60,peugeot,2017,9,1786,2017.Diesel
12700766,FR,3300,Diesel,166800,1,62,peugeot,2017,8,1786,2017.Diesel
12701774,FR,4990,Essence,64000,1,59,peugeot,2017,8,683,2017.Essence
12708780,FR,7200,Diesel,58500,1,33,peugeot,2017,8,1786,2017.Diesel
12711221,FR,6700,Diesel,45000,1,91,peugeot,2017,8,1786,2017.Diesel
12722984,FR,4900,Diesel,144051,1,50,peugeot,2017,8,1786,2017.Diesel
12730387,FR,3900,Essence,113900,1,6,peugeot,2017,8,683,2017.Essence
12742017,FR,3900,Diesel,166,1,69,peugeot,2017,8,1786,2017.Diesel
12742150,FR,7900,Essence,39990,1,33,peugeot,2017,8,683,2017.Essence
12745112,FR,2000,Diesel,117000,1,91,peugeot,2017,8,1786,2017.Diesel
12763522,FR,8700,Diesel,27700,1,59,peugeot,2017,8,1786,2017.Diesel
12770917,FR,7000,Diesel,110000,1,35,peugeot,2017,8,1786,2017.Diesel
12777738,FR,5200,Essence,90000,1,69,peugeot,2017,8,683,2017.Essence
12789452,FR,3500,Diesel,200000,1,26,peugeot,2017,8,1786,2017.Diesel
12813976,FR,7800,Diesel,85500,1,83,peugeot,2017,8,1786,2017.Diesel
12824271,FR,6500,Diesel,141000,1,38,peugeot,2017,8,1786,2017.Diesel
12829174,FR,4300,Diesel,179000,1,13,peugeot,2017,8,1786,2017.Diesel
12831664,FR,3600,Diesel,171000,1,59,peugeot,2017,8,1786,2017.Diesel
12842881,FR,4000,Essence,146000,1,91,peugeot,2017,9,683,2017.Essence
12883804,FR,4700,Diesel,156500,1,37,peugeot,2017,9,1786,2017.Diesel
12897491,FR,4800,Diesel,160000,1,7,peugeot,2017,9,1786,2017.Diesel
12710152,FR,14700,Essence,3500,1,57,peugeot,2017,8,683,2017.Essence
12732703,FR,11500,Essence,15000,1,25,peugeot,2017,8,683,2017.Essence
12749087,FR,10750,Essence,13500,1,13,peugeot,2017,8,683,2017.Essence
12768147,FR,11000,Diesel,11900,1,91,peugeot,2017,8,1786,2017.Diesel
12774659,FR,8100,Essence,68000,1,44,peugeot,2017,8,683,2017.Essence
12779596,FR,10900,Diesel,69000,1,74,peugeot,2017,8,1786,2017.Diesel
12781627,FR,14900,Diesel,47000,1,74,peugeot,2017,8,1786,2017.Diesel
12798057,FR,9990,Essence,47000,1,54,peugeot,2017,8,683,2017.Essence
12837301,FR,9900,Essence,62000,1,91,peugeot,2017,9,683,2017.Essence
12853969,FR,13900,Diesel,21400,1,54,peugeot,2017,9,1786,2017.Diesel
12803639,FR,65000,Essence,90000,1,45,mercedes,2017,8,683,2017.Essence
12707437,FR,9000,Essence,74000,1,86,citroen,2017,8,683,2017.Essence
12854803,FR,5000,Essence,121000,1,14,citroen,2017,9,683,2017.Essence
12896889,FR,2500,Diesel,201300,1,49,peugeot,2017,9,1786,2017.Diesel
12693495,FR,3800,Diesel,133000,1,59,peugeot,2017,8,1786,2017.Diesel
12715101,FR,3250,Essence,138000,1,13,peugeot,2017,8,683,2017.Essence
12767669,FR,3000,Essence,157000,1,75,peugeot,2017,8,683,2017.Essence
12799582,FR,3000,Diesel,128000,1,31,peugeot,2017,8,1786,2017.Diesel
12841484,FR,3290,Diesel,159000,1,44,peugeot,2017,9,1786,2017.Diesel
12852671,FR,3300,Diesel,197000,1,10,peugeot,2017,9,1786,2017.Diesel
12877987,FR,3700,Diesel,158044,1,21,peugeot,2017,9,1786,2017.Diesel
12890659,FR,3350,Diesel,197000,1,49,peugeot,2017,9,1786,2017.Diesel
12695049,FR,4300,Diesel,190000,1,57,peugeot,2017,8,1786,2017.Diesel
12703709,FR,14000,Diesel,94000,1,14,peugeot,2017,8,1786,2017.Diesel
12706817,FR,7200,Diesel,117500,1,83,peugeot,2017,8,1786,2017.Diesel
12732633,FR,19500,Diesel,12000,1,63,peugeot,2017,8,1786,2017.Diesel
12732733,FR,18200,Diesel,64000,1,37,peugeot,2017,8,1786,2017.Diesel
12744927,FR,5500,Diesel,95000,1,60,peugeot,2017,8,1786,2017.Diesel
12748484,FR,14290,Essence,65000,1,72,peugeot,2017,8,683,2017.Essence
12753368,FR,4100,Diesel,189990,1,93,peugeot,2017,8,1786,2017.Diesel
12755682,FR,2500,Diesel,155000,1,33,peugeot,2017,8,1786,2017.Diesel
12780010,FR,9000,Diesel,153000,1,80,peugeot,2017,8,1786,2017.Diesel
12786622,FR,6800,Diesel,160000,1,51,peugeot,2017,8,1786,2017.Diesel
12816393,FR,21300,Diesel,24500,1,59,peugeot,2017,8,1786,2017.Diesel
12825858,FR,22000,Diesel,17200,1,25,peugeot,2017,8,1786,2017.Diesel
12828411,FR,4200,Diesel,200000,1,22,peugeot,2017,8,1786,2017.Diesel
12828743,FR,7600,Diesel,114000,1,43,peugeot,2017,8,1786,2017.Diesel
12831156,FR,16000,Diesel,61000,1,25,peugeot,2017,8,1786,2017.Diesel
12831647,FR,4800,Diesel,150000,1,94,peugeot,2017,8,1786,2017.Diesel
12843832,FR,7500,Diesel,147000,1,92,peugeot,2017,9,1786,2017.Diesel
12852763,FR,24900,Diesel,37000,1,31,peugeot,2017,9,1786,2017.Diesel
12882435,FR,18500,Essence,67500,1,62,peugeot,2017,9,683,2017.Essence
12889679,FR,5500,Diesel,175000,1,84,peugeot,2017,9,1786,2017.Diesel
12803620,FR,1700,Essence,76000,1,93,peugeot,2017,8,683,2017.Essence
12693950,FR,5500,Essence,94000,1,30,peugeot,2017,8,683,2017.Essence
12703441,FR,6200,Diesel,126000,1,18,peugeot,2017,8,1786,2017.Diesel
12814676,FR,3200,Diesel,177000,1,73,peugeot,2017,8,1786,2017.Diesel
12706207,FR,11300,Essence,32600,1,17,fiat,2017,8,683,2017.Essence
12721634,FR,8500,Essence,33200,1,31,fiat,2017,8,683,2017.Essence
12733159,FR,6900,Essence,51000,1,69,fiat,2017,8,683,2017.Essence
12734942,FR,4800,Essence,162500,1,91,fiat,2017,8,683,2017.Essence
12751554,FR,8000,Essence,80000,1,39,fiat,2017,8,683,2017.Essence
12755033,FR,6990,Essence,66266,1,56,fiat,2017,8,683,2017.Essence
12790860,FR,7500,Essence,50000,1,31,fiat,2017,8,683,2017.Essence
12809199,FR,8300,Essence,19170,1,83,fiat,2017,8,683,2017.Essence
12810243,FR,7000,Essence,7000,1,93,fiat,2017,8,683,2017.Essence
12825909,FR,6950,Essence,53400,1,31,fiat,2017,8,683,2017.Essence
12834032,FR,14990,Diesel,30000,1,85,fiat,2017,8,1786,2017.Diesel
12851076,FR,22000,Essence,5500,1,76,fiat,2017,9,683,2017.Essence
12890888,FR,4700,Essence,122000,1,44,fiat,2017,9,683,2017.Essence
12735439,FR,11500,Diesel,131000,1,79,peugeot,2017,8,1786,2017.Diesel
12770111,FR,25900,Diesel,14500,1,18,peugeot,2017,8,1786,2017.Diesel
12812516,FR,14500,Diesel,108000,1,13,peugeot,2017,8,1786,2017.Diesel
12879947,FR,5000,Diesel,61500,1,37,peugeot,2017,9,1786,2017.Diesel
12727838,FR,5300,Diesel,138200,1,11,peugeot,2017,8,1786,2017.Diesel
12868275,FR,29990,Essence,122000,1,59,porsche,2017,9,683,2017.Essence
12847954,FR,1500,Gpl,240795,1,7,volvo,2017,9,3,2017.Gpl
12696809,FR,11500,Essence,53000,1,45,citroen,2017,8,683,2017.Essence
12742110,FR,12500,Diesel,60000,1,58,citroen,2017,8,1786,2017.Diesel
12765279,FR,11000,Diesel,40800,1,91,citroen,2017,8,1786,2017.Diesel
12782084,FR,13500,Essence,42000,1,14,citroen,2017,8,683,2017.Essence
12820957,FR,6500,Diesel,184500,1,67,citroen,2017,8,1786,2017.Diesel
12776184,FR,16000,Diesel,53000,1,31,citroen,2017,8,1786,2017.Diesel
12783360,FR,11000,Diesel,113000,1,77,citroen,2017,8,1786,2017.Diesel
12892575,FR,17300,Essence,17000,1,89,citroen,2017,9,683,2017.Essence
12893705,FR,11500,Diesel,115000,1,64,citroen,2017,9,1786,2017.Diesel
12724013,FR,17000,Diesel,64000,1,27,citroen,2017,8,1786,2017.Diesel
12730568,FR,25000,Diesel,16500,1,80,citroen,2017,8,1786,2017.Diesel
12746192,FR,25000,Diesel,37800,1,67,citroen,2017,8,1786,2017.Diesel
